Income,Savings,Expenses,Saving Percentage,Expense Percentage,Expense Category,Expense Category Numeric,Predicted Expense Category Numeric
173037,17539,155498,10.13598248,89.86401752,Healthcare,2,0
177777,52759,125018,29.67706734,70.32293266,Healthcare,2,0
143142,56503,86639,39.47339006,60.52660994,Healthcare,2,2
136572,47083,89489,34.47485575,65.52514425,Healthcare,2,2
129128,58019,71109,44.93138591,55.06861409,Healthcare,2,2
140036,29740,110296,21.2373961,78.7626039,Healthcare,2,2
226466,16834,209632,7.433345403,92.5666546,Entertainment,0,0
24224,3816,20408,15.75297226,84.24702774,Housing,3,3
30565,14675,15890,48.01243252,51.98756748,Food,1,1
133693,43154,90539,32.27842894,67.72157106,Healthcare,2,2
210351,7324,203027,3.481799469,96.51820053,Entertainment,0,0
127673,45237,82436,35.43192374,64.56807626,Healthcare,2,2
244927,57965,186962,23.66623525,76.33376475,Entertainment,0,0
69383,37950,31433,54.69639537,45.30360463,Transportation,4,4
195896,65338,130558,33.35341201,66.64658799,Entertainment,0,0
174480,4378,170102,2.509170105,97.49082989,Healthcare,2,0
74402,6157,68245,8.27531518,91.72468482,Transportation,4,4
84778,28253,56525,33.32586284,66.67413716,Transportation,4,4
113417,57098,56319,50.34342294,49.65657706,Transportation,4,4
56175,7860,48315,13.99198932,86.00801068,Food,1,4
235959,40501,195458,17.16442263,82.83557737,Entertainment,0,0
92251,14925,77326,16.17868641,83.82131359,Transportation,4,4
59103,22786,36317,38.55303453,61.44696547,Food,1,4
92975,7488,85487,8.053777897,91.9462221,Transportation,4,4
238645,10156,228489,4.255693603,95.7443064,Entertainment,0,0
151535,37669,113866,24.85828356,75.14171644,Healthcare,2,0
220754,63155,157599,28.60876813,71.39123187,Entertainment,0,0
10458,1334,9124,12.75578504,87.24421496,Housing,3,3
202426,14888,187538,7.35478644,92.64521356,Entertainment,0,0
121430,21236,100194,17.48826484,82.51173516,Healthcare,2,2
184427,44507,139920,24.13258362,75.86741638,Entertainment,0,0
226339,34375,191964,15.1873959,84.8126041,Entertainment,0,0
27059,3318,23741,12.26209394,87.73790606,Housing,3,1
190078,30842,159236,16.22597039,83.77402961,Entertainment,0,0
228634,11661,216973,5.100291295,94.8997087,Entertainment,0,0
37638,18847,18791,50.0743929,49.9256071,Food,1,1
180468,27715,152753,15.35729326,84.64270674,Entertainment,0,0
22315,349,21966,1.563970423,98.43602958,Housing,3,3
14501,4692,9809,32.35638921,67.64361079,Housing,3,3
214057,65643,148414,30.66613098,69.33386902,Entertainment,0,0
142135,57808,84327,40.67119288,59.32880712,Healthcare,2,2
245791,38371,207420,15.61123068,84.38876932,Entertainment,0,0
16085,2917,13168,18.1349083,81.8650917,Housing,3,3
16597,1274,15323,7.67608604,92.32391396,Housing,3,3
191145,43564,147581,22.79107484,77.20892516,Entertainment,0,0
107967,41277,66690,38.23112618,61.76887382,Transportation,4,2
120288,14555,105733,12.10012636,87.89987364,Healthcare,2,2
117444,43743,73701,37.24583631,62.75416369,Transportation,4,2
107856,23838,84018,22.10169114,77.89830886,Transportation,4,2
244358,33802,210556,13.83298275,86.16701725,Entertainment,0,0
73144,32125,41019,43.92021218,56.07978782,Transportation,4,4
101003,60526,40477,59.92495272,40.07504728,Transportation,4,4
65363,33974,31389,51.97741842,48.02258158,Transportation,4,4
51099,17237,33862,33.73255837,66.26744163,Food,1,4
114001,51233,62768,44.94083385,55.05916615,Transportation,4,4
68914,13656,55258,19.81600255,80.18399745,Transportation,4,4
103168,35400,67768,34.31296526,65.68703474,Transportation,4,2
93041,19993,73048,21.48837609,78.51162391,Transportation,4,4
157595,59785,97810,37.93584822,62.06415178,Healthcare,2,0
57375,3377,53998,5.88583878,94.11416122,Food,1,4
144374,33149,111225,22.96050535,77.03949465,Healthcare,2,2
11258,180,11078,1.598863031,98.40113697,Housing,3,3
95585,15308,80277,16.01506513,83.98493487,Transportation,4,4
181336,66361,114975,36.59560154,63.40439846,Entertainment,0,0
56342,11541,44801,20.48383089,79.51616911,Food,1,4
88553,28516,60037,32.202184,67.797816,Transportation,4,4
236307,66405,169902,28.10115655,71.89884345,Entertainment,0,0
60498,10512,49986,17.37578102,82.62421898,Transportation,4,4
14932,8726,6206,58.43825342,41.56174658,Housing,3,3
219328,18513,200815,8.440782755,91.55921725,Entertainment,0,0
123661,25160,98501,20.34594577,79.65405423,Healthcare,2,2
72234,24057,48177,33.30426115,66.69573885,Transportation,4,4
167227,9336,157891,5.582830524,94.41716948,Healthcare,2,0
73733,18160,55573,24.6294061,75.3705939,Transportation,4,4
59063,5366,53697,9.085214093,90.91478591,Food,1,4
191015,38028,152987,19.90838416,80.09161584,Entertainment,0,0
34728,2118,32610,6.098825155,93.90117484,Food,1,1
219245,50532,168713,23.0481881,76.9518119,Entertainment,0,0
51921,30105,21816,57.98231929,42.01768071,Food,1,4
98883,35,98848,0.035395366,99.96460463,Transportation,4,4
245547,22228,223319,9.052442099,90.9475579,Entertainment,0,0
34961,14198,20763,40.61096651,59.38903349,Food,1,1
24428,3622,20806,14.82724742,85.17275258,Housing,3,3
175223,67917,107306,38.76032256,61.23967744,Healthcare,2,0
38570,2537,36033,6.577651024,93.42234898,Food,1,1
50315,393,49922,0.781079201,99.2189208,Food,1,4
52150,18109,34041,34.72483221,65.27516779,Food,1,4
87956,21678,66278,24.64641412,75.35358588,Transportation,4,4
14446,6897,7549,47.74331995,52.25668005,Housing,3,3
156675,16126,140549,10.29264401,89.70735599,Healthcare,2,0
121785,42342,79443,34.76782855,65.23217145,Healthcare,2,2
10604,6115,4489,57.66691814,42.33308186,Housing,3,3
193395,33334,160061,17.23622638,82.76377362,Entertainment,0,0
113174,32982,80192,29.14273596,70.85726404,Transportation,4,2
237249,29956,207293,12.62639674,87.37360326,Entertainment,0,0
19839,3601,16238,18.15111649,81.84888351,Housing,3,3
156597,34482,122115,22.01957892,77.98042108,Healthcare,2,0
19350,11476,7874,59.30749354,40.69250646,Housing,3,3
165509,21763,143746,13.14913388,86.85086612,Healthcare,2,0
181353,52091,129262,28.72353917,71.27646083,Entertainment,0,0
94769,34751,60018,36.66916397,63.33083603,Transportation,4,4
49990,9107,40883,18.21764353,81.78235647,Food,1,4
149898,62453,87445,41.66366463,58.33633537,Healthcare,2,2
131604,50745,80859,38.55885839,61.44114161,Healthcare,2,2
167695,25070,142625,14.94975998,85.05024002,Healthcare,2,0
19819,8606,11213,43.42297795,56.57702205,Housing,3,3
247242,5032,242210,2.03525291,97.96474709,Entertainment,0,0
156750,30500,126250,19.45773525,80.54226475,Healthcare,2,0
177679,46745,130934,26.30868026,73.69131974,Healthcare,2,0
119010,15311,103699,12.86530544,87.13469456,Transportation,4,2
25426,9714,15712,38.20498702,61.79501298,Housing,3,1
215088,46711,168377,21.71715763,78.28284237,Entertainment,0,0
149785,40751,109034,27.20632907,72.79367093,Healthcare,2,2
55951,6605,49346,11.80497221,88.19502779,Food,1,4
195481,9449,186032,4.833717855,95.16628215,Entertainment,0,0
28846,10664,18182,36.9687305,63.0312695,Housing,3,1
195052,57650,137402,29.55622091,70.44377909,Entertainment,0,0
96033,1056,94977,1.099622005,98.900378,Transportation,4,4
154176,36913,117263,23.9421181,76.0578819,Healthcare,2,0
145689,42543,103146,29.20124375,70.79875625,Healthcare,2,2
44154,9328,34826,21.12605879,78.87394121,Food,1,1
154637,67248,87389,43.48765173,56.51234827,Healthcare,2,0
25547,8599,16948,33.65952949,66.34047051,Housing,3,1
38755,9147,29608,23.60211586,76.39788414,Food,1,1
41753,3964,37789,9.49392858,90.50607142,Food,1,1
239948,66261,173687,27.61473319,72.38526681,Entertainment,0,0
149605,9819,139786,6.563283313,93.43671669,Healthcare,2,2
45770,12426,33344,27.14878742,72.85121258,Food,1,1
108152,43689,64463,40.39592425,59.60407575,Transportation,4,4
20192,4700,15492,23.27654517,76.72345483,Housing,3,3
29957,5971,23986,19.93190239,80.06809761,Housing,3,1
158748,9975,148773,6.28354373,93.71645627,Healthcare,2,0
172661,2407,170254,1.394061195,98.6059388,Healthcare,2,0
49506,12286,37220,24.81719388,75.18280612,Food,1,1
77063,44495,32568,57.73847372,42.26152628,Transportation,4,4
16413,4980,11433,30.34180223,69.65819777,Housing,3,3
86369,37056,49313,42.90428279,57.09571721,Transportation,4,4
193099,44831,148268,23.21658838,76.78341162,Entertainment,0,0
141855,43691,98164,30.79976032,69.20023968,Healthcare,2,2
26239,7858,18381,29.94778764,70.05221236,Housing,3,1
177045,17580,159465,9.929678895,90.0703211,Healthcare,2,0
75817,36880,38937,48.64344408,51.35655592,Transportation,4,4
39828,15082,24746,37.86783168,62.13216832,Food,1,1
178136,28224,149912,15.84407419,84.15592581,Healthcare,2,0
169495,30924,138571,18.24478598,81.75521402,Healthcare,2,0
158560,58027,100533,36.59624117,63.40375883,Healthcare,2,0
148473,14191,134282,9.557966768,90.44203323,Healthcare,2,2
132782,23443,109339,17.65525448,82.34474552,Healthcare,2,2
185491,2982,182509,1.607625168,98.39237483,Entertainment,0,0
189012,19308,169704,10.21522443,89.78477557,Entertainment,0,0
47804,4068,43736,8.509748138,91.49025186,Food,1,4
46276,13907,32369,30.05229493,69.94770507,Food,1,1
39664,8077,31587,20.36355385,79.63644615,Food,1,1
18423,9617,8806,52.20105303,47.79894697,Housing,3,3
176711,37536,139175,21.24146205,78.75853795,Healthcare,2,0
112876,50593,62283,44.8217513,55.1782487,Transportation,4,4
96826,52628,44198,54.3531696,45.6468304,Transportation,4,4
17477,6977,10500,39.92103908,60.07896092,Housing,3,3
223545,64810,158735,28.99192556,71.00807444,Entertainment,0,0
189904,59827,130077,31.50381245,68.49618755,Entertainment,0,0
35893,14886,21007,41.47326777,58.52673223,Food,1,1
199176,17237,181939,8.654155119,91.34584488,Entertainment,0,0
225541,24296,201245,10.77232078,89.22767922,Entertainment,0,0
22123,1525,20598,6.893278488,93.10672151,Housing,3,3
242317,60896,181421,25.1307172,74.8692828,Entertainment,0,0
99123,47584,51539,48.00500388,51.99499612,Transportation,4,4
66697,39401,27296,59.07462105,40.92537895,Transportation,4,4
28977,10282,18695,35.48331435,64.51668565,Housing,3,1
12878,924,11954,7.175027178,92.82497282,Housing,3,3
48113,10191,37922,21.18138549,78.81861451,Food,1,1
97794,6779,91015,6.931918114,93.06808189,Transportation,4,4
38922,241,38681,0.619187092,99.38081291,Food,1,1
227347,44981,182366,19.78517421,80.21482579,Entertainment,0,0
40971,22704,18267,55.41480559,44.58519441,Food,1,1
56422,33027,23395,58.53567757,41.46432243,Food,1,4
182923,66004,116919,36.082942,63.917058,Entertainment,0,0
92763,11868,80895,12.79389412,87.20610588,Transportation,4,4
168568,27302,141266,16.19643111,83.80356889,Healthcare,2,0
10881,3155,7726,28.99549674,71.00450326,Housing,3,3
159123,56924,102199,35.77358396,64.22641604,Healthcare,2,0
91133,12656,78477,13.88739535,86.11260465,Transportation,4,4
187832,5806,182026,3.091060096,96.9089399,Entertainment,0,0
167745,23118,144627,13.78163284,86.21836716,Healthcare,2,0
31412,3359,28053,10.69336559,89.30663441,Food,1,1
25220,11002,14218,43.62410785,56.37589215,Housing,3,1
12751,1081,11670,8.47776645,91.52223355,Housing,3,3
139493,14345,125148,10.28367015,89.71632985,Healthcare,2,2
38243,4443,33800,11.61781241,88.38218759,Food,1,1
24989,2380,22609,9.524190644,90.47580936,Housing,3,3
152039,4369,147670,2.873604799,97.1263952,Healthcare,2,0
22957,2233,20724,9.72688069,90.27311931,Housing,3,3
71332,4775,66557,6.694050356,93.30594964,Transportation,4,4
136187,58563,77624,43.0019018,56.9980982,Healthcare,2,2
48741,3181,45560,6.526333067,93.47366693,Food,1,4
23113,1951,21162,8.441137022,91.55886298,Housing,3,3
202917,2495,200422,1.229566769,98.77043323,Entertainment,0,0
35001,7321,27680,20.91654524,79.08345476,Food,1,1
99513,7456,92057,7.492488419,92.50751158,Transportation,4,4
23656,12529,11127,52.96330741,47.03669259,Housing,3,3
144471,14559,129912,10.07745499,89.92254501,Healthcare,2,2
36787,10056,26731,27.33574361,72.66425639,Food,1,1
11265,6676,4589,59.26320462,40.73679538,Housing,3,3
41040,12316,28724,30.00974659,69.99025341,Food,1,1
57543,98,57445,0.170307422,99.82969258,Food,1,4
78202,30091,48111,38.47855554,61.52144446,Transportation,4,4
118109,44618,73491,37.77696873,62.22303127,Transportation,4,2
204613,1980,202633,0.96768045,99.03231955,Entertainment,0,0
202456,2959,199497,1.46155214,98.53844786,Entertainment,0,0
239297,50690,188607,21.18288152,78.81711848,Entertainment,0,0
23531,5596,17935,23.78139476,76.21860524,Housing,3,3
15060,8804,6256,58.45949535,41.54050465,Housing,3,3
24761,10171,14590,41.07669319,58.92330681,Housing,3,3
41998,20992,21006,49.98333254,50.01666746,Food,1,1
29926,12886,17040,43.05954688,56.94045312,Housing,3,1
24429,4726,19703,19.34585943,80.65414057,Housing,3,3
17688,1705,15983,9.639303483,90.36069652,Housing,3,3
174190,52447,121743,30.1090763,69.8909237,Healthcare,2,0
22824,8108,14716,35.52400981,64.47599019,Housing,3,3
107266,10112,97154,9.427031865,90.57296814,Transportation,4,2
44187,17165,27022,38.846267,61.153733,Food,1,1
51626,19174,32452,37.14020067,62.85979933,Food,1,4
118266,66698,51568,56.3965975,43.6034025,Transportation,4,4
114274,57607,56667,50.41129216,49.58870784,Transportation,4,4
164599,35338,129261,21.46914623,78.53085377,Healthcare,2,0
134208,41701,92507,31.07191822,68.92808178,Healthcare,2,2
10795,5224,5571,48.39277443,51.60722557,Housing,3,3
205568,41931,163637,20.39762998,79.60237002,Entertainment,0,0
18424,4492,13932,24.38124186,75.61875814,Housing,3,3
26854,12342,14512,45.95963357,54.04036643,Housing,3,1
180996,20765,160231,11.47262923,88.52737077,Entertainment,0,0
227809,45300,182509,19.88507917,80.11492083,Entertainment,0,0
27831,6125,21706,22.00783299,77.99216701,Housing,3,1
121297,40459,80838,33.35531794,66.64468206,Healthcare,2,2
246884,52958,193926,21.45055978,78.54944022,Entertainment,0,0
21843,2452,19391,11.22556425,88.77443575,Housing,3,3
43492,3279,40213,7.539317576,92.46068242,Food,1,1
39103,12575,26528,32.1586579,67.8413421,Food,1,1
100767,47007,53760,46.64920063,53.35079937,Transportation,4,4
193799,41179,152620,21.24830365,78.75169635,Entertainment,0,0
32652,19347,13305,59.25211319,40.74788681,Food,1,1
120971,17659,103312,14.5977135,85.4022865,Healthcare,2,2
97935,21545,76390,21.99928524,78.00071476,Transportation,4,4
48854,15690,33164,32.11610104,67.88389896,Food,1,1
209323,41691,167632,19.91706597,80.08293403,Entertainment,0,0
69173,26982,42191,39.0065488,60.9934512,Transportation,4,4
45180,20698,24482,45.81230633,54.18769367,Food,1,1
72187,40347,31840,55.89233519,44.10766481,Transportation,4,4
167773,13213,154560,7.875522283,92.12447772,Healthcare,2,0
64478,20922,43556,32.44827693,67.55172307,Transportation,4,4
66226,18564,47662,28.03128681,71.96871319,Transportation,4,4
137343,16017,121326,11.66204321,88.33795679,Healthcare,2,2
23954,9253,14701,38.62820406,61.37179594,Housing,3,3
34802,5122,29680,14.71754497,85.28245503,Food,1,1
77168,2870,74298,3.7191582,96.2808418,Transportation,4,4
33287,12517,20770,37.60326854,62.39673146,Food,1,1
50635,7811,42824,15.42608867,84.57391133,Food,1,4
70858,13404,57454,18.91670665,81.08329335,Transportation,4,4
47156,22529,24627,47.77546866,52.22453134,Food,1,1
79779,43666,36113,54.73370185,45.26629815,Transportation,4,4
179043,45281,133762,25.29057266,74.70942734,Healthcare,2,0
160764,46743,114021,29.0755393,70.9244607,Healthcare,2,0
55002,28953,26049,52.639904,47.360096,Food,1,4
237552,58541,179011,24.64344649,75.35655351,Entertainment,0,0
34319,1520,32799,4.42903348,95.57096652,Food,1,1
18964,9871,9093,52.05125501,47.94874499,Housing,3,3
220694,10479,210215,4.748203395,95.25179661,Entertainment,0,0
161917,16438,145479,10.15211497,89.84788503,Healthcare,2,0
183103,9709,173394,5.302480025,94.69751998,Entertainment,0,0
158451,57863,100588,36.51791406,63.48208594,Healthcare,2,0
203144,56711,146433,27.91665026,72.08334974,Entertainment,0,0
119194,23097,96097,19.37765324,80.62234676,Transportation,4,2
212772,23154,189618,10.88207095,89.11792905,Entertainment,0,0
86992,45106,41886,51.8507449,48.1492551,Transportation,4,4
104592,54780,49812,52.37494263,47.62505737,Transportation,4,4
28295,16600,11695,58.66760912,41.33239088,Housing,3,1
29304,14235,15069,48.57698608,51.42301392,Housing,3,1
182025,58580,123445,32.18239253,67.81760747,Entertainment,0,0
81861,5452,76409,6.660070119,93.33992988,Transportation,4,4
145294,51033,94261,35.12395557,64.87604443,Healthcare,2,2
10544,610,9934,5.785280728,94.21471927,Housing,3,3
150318,213,150105,0.141699597,99.8583004,Healthcare,2,0
74246,38769,35477,52.21695445,47.78304555,Transportation,4,4
54930,9885,45045,17.9956308,82.0043692,Food,1,4
112910,9247,103663,8.189708617,91.81029138,Transportation,4,2
21585,16,21569,0.07412555,99.92587445,Housing,3,3
141874,18329,123545,12.91921,87.08079,Healthcare,2,2
42845,22121,20724,51.63029525,48.36970475,Food,1,1
230371,47419,182952,20.58375403,79.41624597,Entertainment,0,0
32869,8975,23894,27.30536372,72.69463628,Food,1,1
10373,5872,4501,56.60850284,43.39149716,Housing,3,3
14169,2622,11547,18.50518738,81.49481262,Housing,3,3
12662,2127,10535,16.79829411,83.20170589,Housing,3,3
215061,58944,156117,27.40803772,72.59196228,Entertainment,0,0
128535,58595,69940,45.58680515,54.41319485,Healthcare,2,4
73041,24977,48064,34.1958626,65.8041374,Transportation,4,4
205308,5001,200307,2.435852475,97.56414752,Entertainment,0,0
76535,17080,59455,22.31658718,77.68341282,Transportation,4,4
27006,10904,16102,40.37621269,59.62378731,Housing,3,1
82460,48701,33759,59.06015038,40.93984962,Transportation,4,4
122477,4984,117493,4.069335467,95.93066453,Healthcare,2,2
19735,3064,16671,15.52571573,84.47428427,Housing,3,3
35895,20541,15354,57.22524028,42.77475972,Food,1,1
19751,4655,15096,23.56842692,76.43157308,Housing,3,3
27405,13698,13707,49.98357964,50.01642036,Housing,3,1
119589,9732,109857,8.137872212,91.86212779,Transportation,4,2
228129,24396,203733,10.69394948,89.30605052,Entertainment,0,0
51331,27044,24287,52.68551168,47.31448832,Food,1,4
171259,63242,108017,36.92769431,63.07230569,Healthcare,2,0
244925,17099,227826,6.981320812,93.01867919,Entertainment,0,0
176639,36219,140420,20.50453184,79.49546816,Healthcare,2,0
